,Unnamed: 0,fullName,firstName,lastName,gender,isoCountry,continent,birthYear,hasMiddleName,hasNoLastName,source,lastLetter
7988,7988,MULLER Vit,Vit,MULLER,male,CZ,Europe,1996,False,False,kaggleOlympic,t
7989,7989,NEMEJC Tomas,Tomas,NEMEJC,male,CZ,Europe,2000,False,False,kaggleOlympic,s
7990,7990,OGRODNIKOVA Nikola,Nikola,OGRODNIKOVA,female,CZ,Europe,1990,False,False,kaggleOlympic,a
7991,7991,PETRZILKOVA Tereza,Tereza,PETRZILKOVA,female,CZ,Europe,1993,False,False,kaggleOlympic,a
7993,7993,SCERBA Matej,Matej,SCERBA,male,CZ,Europe,1998,False,False,kaggleOlympic,j
7994,7994,SICAKOVA Petra,Petra,SICAKOVA,female,CZ,Europe,2003,False,False,kaggleOlympic,a
7995,7995,STANEK Tomas,Tomas,STANEK,male,CZ,Europe,1991,False,False,kaggleOlympic,s
7996,7996,STEFELA Jan,Jan,STEFELA,male,CZ,Europe,2001,False,False,kaggleOlympic,n
7997,7997,STEWARTOVA Moira,Moira,STEWARTOVA,female,CZ,Europe,1995,False,False,kaggleOlympic,a
7998,7998,SVABIKOVA Amalie,Amalie,SVABIKOVA,female,CZ,Europe,1999,False,False,kaggleOlympic,e
7999,7999,VADLEJCH Jakub,Jakub,VADLEJCH,male,CZ,Europe,1990,False,False,kaggleOlympic,b
8000,8000,VONDROVA Lada,Lada,VONDROVA,female,CZ,Europe,1999,False,False,kaggleOlympic,a
8001,8001,BIANCHI Loris,Loris,BIANCHI,male,SM,Europe,2001,False,False,kaggleOlympic,s
8003,8003,HOLM Emil,Emil,HOLM,male,DK,Europe,1996,False,False,kaggleOlympic,l
8004,8004,WOZNIACKI Caroline,Caroline,WOZNIACKI,female,DK,Europe,1990,False,False,kaggleOlympic,e
8005,8005,TAUSON Clara,Clara,TAUSON,female,DK,Europe,2002,False,False,kaggleOlympic,a
8011,8011,SCHOU Andreas,Andreas,SCHOU,male,DK,Europe,1986,False,False,kaggleOlympic,s
8012,8012,MARE Santiago,Santiago,MARE,male,AR,South America,1996,False,False,kaggleOlympic,o
8015,8015,SIBBERSEN Magnus,Magnus,SIBBERSEN,male,DK,Europe,2001,False,False,kaggleOlympic,s
8018,8018,GRAVERSEN Morten,Morten,GRAVERSEN,male,DK,Europe,1996,False,False,kaggleOlympic,n
8020,8020,MYSLYVCUK Volodymyr,Volodymyr,MYSLYVCUK,male,UA,Europe,1996,False,False,kaggleOlympic,r
8022,8022,STEENSBERG Astrid,Astrid,STEENSBERG,female,DK,Europe,1996,False,False,kaggleOlympic,d
8023,8023,POULSEN Julie,Julie,POULSEN,female,DK,Europe,1996,False,False,kaggleOlympic,e
8024,8024,HORNNAESS Clara,Clara,HORNNAESS,female,DK,Europe,2003,False,False,kaggleOlympic,a
8026,8026,VIKKELSOEE Sofie,Sofie,VIKKELSOEE,female,DK,Europe,2002,False,False,kaggleOlympic,e
8029,8029,MORTENSEN Karen,Karen,MORTENSEN,female,DK,Europe,2001,False,False,kaggleOlympic,n
8030,8030,NIELSEN Sverri,Sverri,NIELSEN,male,FO,Europe,1993,False,False,kaggleOlympic,i
8031,8031,OESTERGAARD Sophie,Sophie,OESTERGAARD,female,DK,Europe,1999,False,False,kaggleOlympic,e
8032,8032,LAIDLAW Nikoline,Nikoline,LAIDLAW,female,DK,Europe,1995,False,False,kaggleOlympic,e
8033,8033,RASMUSSEN Hedvig,Hedvig,RASMUSSEN,female,DK,Europe,1993,False,False,kaggleOlympic,g
8036,8036,MUNCH Caroline,Caroline,MUNCH,female,DK,Europe,2002,False,False,kaggleOlympic,e
8037,8037,VIGILD Nanna,Nanna,VIGILD,female,DK,Europe,1994,False,False,kaggleOlympic,a
8038,8038,FORSTERLING Alexandra,Alexandra,FORSTERLING,female,DE,Europe,1999,False,False,kaggleOlympic,a
8039,8039,HENSELEIT Esther,Esther,HENSELEIT,female,DE,Europe,1999,False,False,kaggleOlympic,r
8040,8040,SCHMID Matthias,Matthias,SCHMID,male,DE,Europe,1997,False,False,kaggleOlympic,s
8041,8041,JAEGER Stephan,Stephan,JAEGER,male,DE,Europe,1989,False,False,kaggleOlympic,n
8042,8042,NTAKARUTIMANA Egide,Egide,NTAKARUTIMANA,male,BI,Africa,1997,False,False,kaggleOlympic,e
8043,8043,KWIZERA Rodrigue,Rodrigue,KWIZERA,male,BI,Africa,1999,False,False,kaggleOlympic,e
8044,8044,RISHONY Shira,Shira,RISHONY,female,IL,Asia,1991,False,False,kaggleOlympic,a
8045,8045,PRIMO Gefen,Gefen,PRIMO,female,IL,Asia,2000,False,False,kaggleOlympic,n
8047,8047,SHARIR Gili,Gili,SHARIR,female,IL,Asia,1999,False,False,kaggleOlympic,i
8048,8048,GOSHEN Maya,Maya,GOSHEN,female,IL,Asia,2000,False,False,kaggleOlympic,a
8049,8049,LANIR Inbar,Inbar,LANIR,female,IL,Asia,2000,False,False,kaggleOlympic,r
8050,8050,HERSHKO Raz,Raz,HERSHKO,female,IL,Asia,1998,False,False,kaggleOlympic,z
8052,8052,WOLCZAK Yam,Yam,WOLCZAK,male,IL,Asia,2003,False,False,kaggleOlympic,m
8053,8053,COLOMINO Alejandro,Alejandro,COLOMINO,male,AR,South America,1988,False,False,kaggleOlympic,o
8054,8054,SHMAILOV Baruch,Baruch,SHMAILOV,male,IL,Asia,1994,False,False,kaggleOlympic,h
8055,8055,BUTBUL Tohar,Tohar,BUTBUL,male,IL,Asia,1994,False,False,kaggleOlympic,r
8056,8056,DICKSON Pedro,Pedro,DICKSON,male,AR,South America,2000,False,False,kaggleOlympic,o
8057,8057,MUKI Sagi,Sagi,MUKI,male,IL,Asia,1992,False,False,kaggleOlympic,i
8058,8058,FERRANDO Patricia,Patricia,FERRANDO,female,VE,South America,1985,False,False,kaggleOlympic,a
8059,8059,PALTCHIK Peter,Peter,PALTCHIK,male,IL,Asia,1992,False,False,kaggleOlympic,r
8060,8060,SILVESTRO Evelyn,Evelyn,SILVESTRO,female,AR,South America,1999,False,False,kaggleOlympic,n
8061,8061,OLSEN Laerke,Laerke,OLSEN,female,DK,Europe,1998,False,False,kaggleOlympic,e
8065,8065,DAMBORG Martine,Martine,DAMBORG,female,DK,Europe,2007,False,False,kaggleOlympic,e
8066,8066,TABOR Schastine,Schastine,TABOR,female,DK,Europe,2005,False,False,kaggleOlympic,e
8067,8067,BRO Signe,Signe,BRO,female,DK,Europe,1999,False,False,kaggleOlympic,e
8068,8068,BLOMSTERBERG Thea,Thea,BLOMSTERBERG,female,DK,Europe,2002,False,False,kaggleOlympic,a
8069,8069,DESBONNET Remi,Remi,DESBONNET,male,FR,Europe,1992,False,False,kaggleOlympic,i
8070,8070,DESCAT Hugo,Hugo,DESCAT,male,FR,Europe,1992,False,False,kaggleOlympic,o
8071,8071,FABREGAS Ludovic,Ludovic,FABREGAS,male,FR,Europe,1996,False,False,kaggleOlympic,c
8072,8072,GERARD Vincent,Vincent,GERARD,male,FR,Europe,1986,False,False,kaggleOlympic,t
8073,8073,KARABATIC Luka,Luka,KARABATIC,male,FR,Europe,1988,False,False,kaggleOlympic,a
8074,8074,KARABATIC Nikola,Nikola,KARABATIC,male,RS,Europe,1984,False,False,kaggleOlympic,a
8075,8075,KONAN Karl,Karl,KONAN,male,CI,Africa,1995,False,False,kaggleOlympic,l
8076,8076,LENNE Yanis,Yanis,LENNE,male,FR,Europe,1996,False,False,kaggleOlympic,s
8077,8077,MEM Dika,Dika,MEM,male,FR,Europe,1997,False,False,kaggleOlympic,a
8078,8078,MINNE Aymeric,Aymeric,MINNE,male,FR,Europe,1997,False,False,kaggleOlympic,c
8079,8079,NAHI Dylan,Dylan,NAHI,male,FR,Europe,1999,False,False,kaggleOlympic,n
8080,8080,PORTE Valentin,Valentin,PORTE,male,FR,Europe,1990,False,False,kaggleOlympic,n
8081,8081,PRANDI Elohim,Elohim,PRANDI,male,FR,Europe,1998,False,False,kaggleOlympic,m
8082,8082,REMILI Nedim,Nedim,REMILI,male,FR,Europe,1995,False,False,kaggleOlympic,m
8083,8083,RICHARDSON Melvyn,Melvyn,RICHARDSON,male,FR,Europe,1997,False,False,kaggleOlympic,n
8084,8084,TOURNAT Nicolas,Nicolas,TOURNAT,male,FR,Europe,1994,False,False,kaggleOlympic,s
8085,8085,SMITH Ackelia,Ackelia,SMITH,female,JM,North America,2002,False,False,kaggleOlympic,a
8086,8086,TRACEY Adelle,Adelle,TRACEY,female,US,North America,1993,False,False,kaggleOlympic,e
8088,8088,LAURIN Althea,Althea,LAURIN,female,FR,Europe,2001,False,False,kaggleOlympic,a
8089,8089,RAVET Cyrian,Cyrian,RAVET,male,FR,Europe,2002,False,False,kaggleOlympic,n
8090,8090,ALAPHILIPPE Souleyman,Souleyman,ALAPHILIPPE,male,FR,Europe,2003,False,False,kaggleOlympic,n
8094,8094,BADENHORST Paige,Paige,BADENHORST,female,ZA,Africa,1998,False,False,kaggleOlympic,e
8095,8095,SMITH John,John,SMITH,male,ZA,Africa,1990,False,False,kaggleOlympic,n
8096,8096,NAPARE Souleymane,Souleymane,NAPARE,male,BF,Africa,2003,False,False,kaggleOlympic,e
8097,8097,SCHOEMAN Henri,Henri,SCHOEMAN,male,ZA,Africa,1991,False,False,kaggleOlympic,i
8099,8099,RIDDLE Jamie,Jamie,RIDDLE,male,ZA,Africa,2000,False,False,kaggleOlympic,e
8102,8102,MASHAYIKH Syaqiera,Syaqiera,MASHAYIKH,female,MY,Asia,2000,False,False,kaggleOlympic,a
8106,8106,ROJAS Marcos,Marcos,ROJAS,male,CU,North America,2000,False,False,kaggleOlympic,s
8108,8108,HORACEK Tamara,Tamara,HORACEK,female,HR,Europe,1995,False,False,kaggleOlympic,a
8109,8109,BAN Hyojin,Hyojin,BAN,female,KP,Asia,2007,False,False,kaggleOlympic,n
8110,8110,CHO Yeongjae,Yeongjae,CHO,male,KP,Asia,1999,False,False,kaggleOlympic,e
8111,8111,CHOE Daehan,Daehan,CHOE,male,KP,Asia,2004,False,False,kaggleOlympic,n
8112,8112,IM Hana,Hana,IM,female,KP,Asia,2000,False,False,kaggleOlympic,a
8113,8113,JANG Kookhee,Kookhee,JANG,female,KP,Asia,2000,False,False,kaggleOlympic,e
8114,8114,KANG Geeeun,Geeeun,KANG,female,KP,Asia,1990,False,False,kaggleOlympic,n
8115,8115,KEUM Jihyeon,Jihyeon,KEUM,female,KP,Asia,2000,False,False,kaggleOlympic,n
8116,8116,KIM Minsu,Minsu,KIM,male,KP,Asia,2000,False,False,kaggleOlympic,u
8117,8117,KIM Yeji,Yeji,KIM,female,KP,Asia,1992,False,False,kaggleOlympic,i
8119,8119,LEE Eunseo,Eunseo,LEE,female,KP,Asia,1993,False,False,kaggleOlympic,o
8120,8120,LEE Wonho,Wonho,LEE,male,KP,Asia,1999,False,False,kaggleOlympic,o
8122,8122,PARK Hajun,Hajun,PARK,male,KP,Asia,2000,False,False,kaggleOlympic,n
8124,8124,YANG Jiin,Jiin,YANG,female,KP,Asia,2003,False,False,kaggleOlympic,n
8125,8125,RZADKOWSKI Andrzej,Andrzej,RZADKOWSKI,male,PL,Europe,1997,False,False,kaggleOlympic,j
8126,8126,SIESS Michal,Michal,SIESS,male,PL,Europe,1994,False,False,kaggleOlympic,l
8127,8127,WOJTKOWIAK Adrian,Adrian,WOJTKOWIAK,male,PL,Europe,1998,False,False,kaggleOlympic,n
8128,8128,WARHOLM Karsten,Karsten,WARHOLM,male,NO,Europe,1996,False,False,kaggleOlympic,n
8129,8129,BERG Synnoeve,Synnoeve,BERG,female,NO,Europe,2007,False,False,kaggleOlympic,e
8130,8130,ONDRA Adam,Adam,ONDRA,male,CZ,Europe,1993,False,False,kaggleOlympic,m
8131,8131,JURKIEWICZ Jan,Jan,JURKIEWICZ,male,PL,Europe,2000,False,False,kaggleOlympic,n
8132,8132,ZAMOJSKI Przemyslaw,Przemyslaw,ZAMOJSKI,male,PL,Europe,1986,False,False,kaggleOlympic,w
8134,8134,LYCZBINSKA Hanna,Hanna,LYCZBINSKA,female,PL,Europe,1990,False,False,kaggleOlympic,a
8135,8135,JELINSKA Martyna,Martyna,JELINSKA,female,PL,Europe,1992,False,False,kaggleOlympic,a
8138,8138,JARECKA Aleksandra,Aleksandra,JARECKA,female,PL,Europe,1995,False,False,kaggleOlympic,a
8139,8139,KLASIK Alicja,Alicja,KLASIK,female,PL,Europe,2004,False,False,kaggleOlympic,a
8140,8140,SLUPEK Roksana,Roksana,SLUPEK,female,PL,Europe,1999,False,False,kaggleOlympic,a
8141,8141,BOGUCKI Adrian,Adrian,BOGUCKI,male,PL,Europe,1999,False,False,kaggleOlympic,n
8142,8142,BARAN Robert,Robert,BARAN,male,PL,Europe,1992,False,False,kaggleOlympic,t
8143,8143,CHOLUJ Wiktoria,Wiktoria,CHOLUJ,female,PL,Europe,2000,False,False,kaggleOlympic,a
8144,8144,LYSAK Anhelina,Anhelina,LYSAK,female,UA,Europe,1998,False,False,kaggleOlympic,a
8146,8146,MATCZAK Fili,Fili,MATCZAK,male,PL,Europe,1993,False,False,kaggleOlympic,i
8147,8147,SOKOLOWSKI Michal,Michal,SOKOLOWSKI,male,PL,Europe,1992,False,False,kaggleOlympic,l
8149,8149,RANTES Marin,Marin,RANTES,male,HR,Europe,1995,False,False,kaggleOlympic,n
8150,8150,VALTER Attila,Attila,VALTER,male,HU,Europe,1998,False,False,kaggleOlympic,a
8151,8151,CHETCUTI Gianluca,Gianluca,CHETCUTI,male,MT,Europe,1997,False,False,kaggleOlympic,a
8152,8152,VAS Blanka,Blanka,VAS,female,HU,Europe,2001,False,False,kaggleOlympic,a
8153,8153,BAK Joohyo,Joohyo,BAK,male,KP,Asia,1997,False,False,kaggleOlympic,o
8154,8154,JANG Yeonhak,Yeonhak,JANG,male,KP,Asia,1997,False,False,kaggleOlympic,k
8155,8155,KIM Suhyeon,Suhyeon,KIM,female,KP,Asia,1995,False,False,kaggleOlympic,n
8156,8156,PARK Hyejeong,Hyejeong,PARK,female,KP,Asia,2003,False,False,kaggleOlympic,g
8157,8157,YU Dongju,Dongju,YU,male,KP,Asia,1993,False,False,kaggleOlympic,u
8158,8158,STENE Jenny,Jenny,STENE,female,NO,Europe,1998,False,False,kaggleOlympic,y
8159,8159,HORACKOVA Marie,Marie,HORACKOVA,female,CZ,Europe,1997,False,False,kaggleOlympic,e
8160,8160,LI Adam,Adam,LI,male,CZ,Europe,1997,False,False,kaggleOlympic,m
8161,8161,KHANKAN Adnan,Adnan,KHANKAN,male,SY,Asia,1994,False,False,kaggleOlympic,n
8162,8162,MASO Alaa,Alaa,MASO,male,SY,Asia,2000,False,False,kaggleOlympic,a
8163,8163,ANSARI Amir,Amir,ANSARI,male,AF,Asia,1999,False,False,kaggleOlympic,r
8166,8166,KELETELA Dorian,Dorian,KELETELA,male,GE,Europe,1999,False,False,kaggleOlympic,n
8167,8167,YAVARIVAFA Dorsa,Dorsa,YAVARIVAFA,female,GE,Europe,2003,False,False,kaggleOlympic,a
8169,8169,GEBRU Eyeru,Eyeru,GEBRU,female,ET,Africa,1996,False,False,kaggleOlympic,u
8170,8170,ABAROGE Farida,Farida,ABAROGE,female,ET,Africa,1994,False,False,kaggleOlympic,a
8171,8171,TIRANVALIPOUR Hadi,Hadi,TIRANVALIPOUR,male,GE,Europe,1998,False,False,kaggleOlympic,i
8172,8172,MAHDAVI Iman,Iman,MAHDAVI,male,GE,Europe,1995,False,False,kaggleOlympic,n
8174,8174,VALIZADEH Jamal,Jamal,VALIZADEH,male,GE,Europe,1991,False,False,kaggleOlympic,l
8176,8176,MEHDIPOURNEJAD Kasra,Kasra,MEHDIPOURNEJAD,male,GE,Europe,1992,False,False,kaggleOlympic,a
8177,8177,SOLOMON Luna,Luna,SOLOMON,female,ER,Africa,1994,False,False,kaggleOlympic,a
8179,8179,BALSINI Matin,Matin,BALSINI,male,GE,Europe,2001,False,False,kaggleOlympic,n
8181,8181,RASHNONEZHAD Mohammad,Mohammad,RASHNONEZHAD,male,GE,Europe,1996,False,False,kaggleOlympic,d
8182,8182,DAHOUK Muna,Muna,DAHOUK,female,SY,Asia,1995,False,False,kaggleOlympic,a
8183,8183,SULIMAN Musa,Musa,SULIMAN,male,SD,Africa,2004,False,False,kaggleOlympic,a
8184,8184,SHAHEEN Nigara,Nigara,SHAHEEN,female,AF,Asia,1993,False,False,kaggleOlympic,a
8185,8185,AHMADISAFA Omid,Omid,AHMADISAFA,male,GE,Europe,1992,False,False,kaggleOlympic,d
8188,8188,FAZLOULA Saeid,Saeid,FAZLOULA,male,GE,Europe,1992,False,False,kaggleOlympic,d
8189,8189,SOLTANI Saman,Saman,SOLTANI,female,GE,Europe,1996,False,False,kaggleOlympic,n
8190,8190,ARAB Sibghatullah,Sibghatullah,ARAB,male,AF,Asia,2001,False,False,kaggleOlympic,h
8191,8191,GABRIYESOS Tachlowini,Tachlowini,GABRIYESOS,male,ER,Africa,1998,False,False,kaggleOlympic,i
8194,8194,ASSAD Oussama,Oussama,ASSAD,male,MA,Africa,1999,False,False,kaggleOlympic,a
8197,8197,ATUKA Trizah,Trizah,ATUKA,female,KE,Africa,1992,False,False,kaggleOlympic,h
8200,8200,MUKUVILANI Edith,Edith,MUKUVILANI,female,KE,Africa,1994,False,False,kaggleOlympic,h
8201,8201,KASAYA Leonida,Leonida,KASAYA,female,KE,Africa,1993,False,False,kaggleOlympic,a
8204,8204,NAMUTIRA Juliana,Juliana,NAMUTIRA,female,KE,Africa,1999,False,False,kaggleOlympic,a
8208,8208,SOE Johan,Johan,SOE,male,DK,Europe,2003,False,False,kaggleOlympic,n
8209,8209,NYBORG Daniel,Daniel,NYBORG,male,NZ,Oceania,1997,False,False,kaggleOlympic,l
8210,8210,SCHMIDT Johanne,Johanne,SCHMIDT,female,DK,Europe,2000,False,False,kaggleOlympic,e
8211,8211,SCHMIDT Andrea,Andrea,SCHMIDT,female,DK,Europe,1998,False,False,kaggleOlympic,a
8218,8218,FRIIS Emma,Emma,FRIIS,female,DK,Europe,1999,False,False,kaggleOlympic,a
8221,8221,JOERGENSEN Lukas,Lukas,JOERGENSEN,male,DK,Europe,1999,False,False,kaggleOlympic,s
8222,8222,MOELLER Michala,Michala,MOELLER,female,DK,Europe,2000,False,False,kaggleOlympic,a
8223,8223,TRANBORG Mette,Mette,TRANBORG,female,DK,Europe,1996,False,False,kaggleOlympic,e
8224,8224,KRISTENSEN Anna,Anna,KRISTENSEN,female,DK,Europe,2000,False,False,kaggleOlympic,a
8225,8225,MOELLGAARD Henrik,Henrik,MOELLGAARD,male,DK,Europe,1985,False,False,kaggleOlympic,k
8226,8226,ANDERSSON Lasse,Lasse,ANDERSSON,male,DK,Europe,1994,False,False,kaggleOlympic,e
8227,8227,PYTLICK Simon,Simon,PYTLICK,male,DK,Europe,2000,False,False,kaggleOlympic,n
8229,8229,NIELSEN Emil,Emil,NIELSEN,male,DK,Europe,1997,False,False,kaggleOlympic,l
8231,8231,HOEJLUND Mie,Mie,HOEJLUND,female,DK,Europe,1997,False,False,kaggleOlympic,e
8232,8232,OESTERGAARD Trine,Trine,OESTERGAARD,female,DK,Europe,1991,False,False,kaggleOlympic,e
8233,8233,ELVER Helena,Helena,ELVER,female,DK,Europe,1998,False,False,kaggleOlympic,a
8235,8235,JOERGENSEN Kristina,Kristina,JOERGENSEN,female,DK,Europe,1998,False,False,kaggleOlympic,a
8236,8236,IVERSEN Rikke,Rikke,IVERSEN,female,DK,Europe,1993,False,False,kaggleOlympic,e
8237,8237,SAUGSTRUP Magnus,Magnus,SAUGSTRUP,male,DK,Europe,1996,False,False,kaggleOlympic,s
8238,8238,LINDBERG Hans,Hans,LINDBERG,male,DK,Europe,1981,False,False,kaggleOlympic,s
8239,8239,HEINDAHL Kathrine,Kathrine,HEINDAHL,female,DK,Europe,1992,False,False,kaggleOlympic,e
8240,8240,HALD Simon,Simon,HALD,male,DK,Europe,1994,False,False,kaggleOlympic,n
8241,8241,HANSEN Mikkel,Mikkel,HANSEN,male,DK,Europe,1987,False,False,kaggleOlympic,l
8242,8242,ARNOLDSEN Thomas,Thomas,ARNOLDSEN,male,DK,Europe,2002,False,False,kaggleOlympic,s
8243,8243,GIDSEL Mathias,Mathias,GIDSEL,male,DK,Europe,1999,False,False,kaggleOlympic,s
8244,8244,JAKOBSEN Emil,Emil,JAKOBSEN,male,DK,Europe,1998,False,False,kaggleOlympic,l
8245,8245,LAUGE Rasmus,Rasmus,LAUGE,male,DK,Europe,1991,False,False,kaggleOlympic,s
8247,8247,TOFT Sandra,Sandra,TOFT,female,DK,Europe,1989,False,False,kaggleOlympic,a
8248,8248,REINHARDT Althea,Althea,REINHARDT,female,DK,Europe,1996,False,False,kaggleOlympic,a
8249,8249,KIRKELOEKKE Niclas,Niclas,KIRKELOEKKE,male,DK,Europe,1994,False,False,kaggleOlympic,s
8250,8250,HAUGSTED Line,Line,HAUGSTED,female,DK,Europe,1994,False,False,kaggleOlympic,e
8251,8251,STRAKA Martin,Martin,STRAKA,male,CZ,Europe,2000,False,False,kaggleOlympic,n
8252,8252,AHMED Abdalla,Abdalla,AHMED,male,SD,Africa,1996,False,False,kaggleOlympic,a
8253,8253,SAWETTABUT Suthasini,Suthasini,SAWETTABUT,female,TH,Asia,1994,False,False,kaggleOlympic,i
8254,8254,PARANANG Orawan,Orawan,PARANANG,female,TH,Asia,1997,False,False,kaggleOlympic,n
8255,8255,SAWETTABUT Jinnipa,Jinnipa,SAWETTABUT,female,TH,Asia,2000,False,False,kaggleOlympic,a
8256,8256,GRACIK Daniel,Daniel,GRACIK,male,CZ,Europe,2004,False,False,kaggleOlympic,l
8257,8257,HORSKA Kristyna,Kristyna,HORSKA,female,CZ,Europe,1997,False,False,kaggleOlympic,a
8258,8258,KNEDLA Miroslav,Miroslav,KNEDLA,male,CZ,Europe,2005,False,False,kaggleOlympic,v
8259,8259,SEEMANOVA Barbora,Barbora,SEEMANOVA,female,CZ,Europe,2000,False,False,kaggleOlympic,a
8260,8260,HANSEN Simon,Simon,HANSEN,male,DK,Europe,1998,False,False,kaggleOlympic,n
8263,8263,KARSTOFT Ida,Ida,KARSTOFT,female,DK,Europe,1995,False,False,kaggleOlympic,a
8264,8264,BAUMGARTEN Gaspard,Gaspard,BAUMGARTEN,male,FR,Europe,1992,False,False,kaggleOlympic,d
8265,8265,BELLENGER Amaury,Amaury,BELLENGER,male,FR,Europe,1998,False,False,kaggleOlympic,y
8266,8266,CHARLET Victor,Victor,CHARLET,male,FR,Europe,1993,False,False,kaggleOlympic,r
8267,8267,CLEMENT Timothee,Timothee,CLEMENT,male,FR,Europe,2000,False,False,kaggleOlympic,e
8268,8268,CURTY Eliot,Eliot,CURTY,male,FR,Europe,1998,False,False,kaggleOlympic,t
8269,8269,DELEMAZURE Brieuc,Brieuc,DELEMAZURE,male,FR,Europe,2002,False,False,kaggleOlympic,c
8270,8270,DESGOUILLONS Matteo,Matteo,DESGOUILLONS,male,FR,Europe,2000,False,False,kaggleOlympic,o
8271,8271,GOYET Francois,Francois,GOYET,male,FR,Europe,1994,False,False,kaggleOlympic,s
8272,8272,JOUIN Noe,Noe,JOUIN,male,FR,Europe,2002,False,False,kaggleOlympic,e
8273,8273,LOCKWOOD Viktor,Viktor,LOCKWOOD,male,FR,Europe,1992,False,False,kaggleOlympic,r
8275,8275,MASSON Charles,Charles,MASSON,male,FR,Europe,1992,False,False,kaggleOlympic,s
8276,8276,MONTECOT Lucas,Lucas,MONTECOT,male,FR,Europe,2001,False,False,kaggleOlympic,s
8278,8278,ROGEAU Blaise,Blaise,ROGEAU,male,FR,Europe,1994,False,False,kaggleOlympic,e
8279,8279,THIEFFRY Arthur,Arthur,THIEFFRY,male,FR,Europe,1989,False,False,kaggleOlympic,r
8280,8280,TYNEVEZ Etienne,Etienne,TYNEVEZ,male,FR,Europe,1999,False,False,kaggleOlympic,e
8281,8281,XAVIER Gaspard,Gaspard,XAVIER,male,FR,Europe,2002,False,False,kaggleOlympic,d
8283,8283,MESZAROS Krisztofer,Krisztofer,MESZAROS,male,HU,Europe,2001,False,False,kaggleOlympic,r
8284,8284,DUMONT Valentine,Valentine,DUMONT,female,BE,Europe,2000,False,False,kaggleOlympic,e
8285,8285,HENVEAUX Lucas,Lucas,HENVEAUX,male,BE,Europe,2000,False,False,kaggleOlympic,s
8286,8286,SZEKELY Zoja,Zoja,SZEKELY,female,HU,Europe,2003,False,False,kaggleOlympic,a
8287,8287,BACARI Elie,Elie,BACARI,male,CI,Africa,2003,False,False,kaggleOlympic,e
8288,8288,BORLEE Dylan,Dylan,BORLEE,male,BE,Europe,1992,False,False,kaggleOlympic,n
8289,8289,BROEDERS Ben,Ben,BROEDERS,male,BE,Europe,1995,False,False,kaggleOlympic,n
8290,8290,CARMOY Thomas,Thomas,CARMOY,male,BE,Europe,2000,False,False,kaggleOlympic,s
8291,8291,CLAES Hanne,Hanne,CLAES,female,BE,Europe,1991,False,False,kaggleOlympic,e
8292,8292,COUCKUYT Paulien,Paulien,COUCKUYT,female,BE,Europe,1997,False,False,kaggleOlympic,n
8293,8293,CRESTAN Eliott,Eliott,CRESTAN,male,BE,Europe,1999,False,False,kaggleOlympic,t
8296,8296,DOOM Alexander,Alexander,DOOM,male,BE,Europe,1997,False,False,kaggleOlympic,r
8297,8297,HERBIET Chloe,Chloe,HERBIET,female,BE,Europe,1998,False,False,kaggleOlympic,e
8298,8298,HERMAN Timothy,Timothy,HERMAN,male,BE,Europe,1990,False,False,kaggleOlympic,y
8299,8299,HEYMANS John,John,HEYMANS,male,BE,Europe,1998,False,False,kaggleOlympic,n
8300,8300,IGUACEL Christian,Christian,IGUACEL,male,BE,Europe,1996,False,False,kaggleOlympic,n
8301,8301,KIMELI Isaac,Isaac,KIMELI,male,KE,Africa,1994,False,False,kaggleOlympic,c
8302,8302,LAUS Camille,Camille,LAUS,female,BE,Europe,1993,False,False,kaggleOlympic,e
8303,8303,MABILLE Florent,Florent,MABILLE,male,BE,Europe,1996,False,False,kaggleOlympic,t
8304,8304,MEHUYS Elise,Elise,MEHUYS,female,BE,Europe,1995,False,False,kaggleOlympic,e
8305,8305,NAERT Koen,Koen,NAERT,male,BE,Europe,1989,False,False,kaggleOlympic,n
8306,8306,NKANSA Delphine,Delphine,NKANSA,female,BE,Europe,2001,False,False,kaggleOlympic,e
8307,8307,OBASUYI Michael,Michael,OBASUYI,male,BE,Europe,1999,False,False,kaggleOlympic,l
8308,8308,PONETTE Helena,Helena,PONETTE,female,BE,Europe,2000,False,False,kaggleOlympic,a
8309,8309,SACOOR Jonathan,Jonathan,SACOOR,male,BE,Europe,1999,False,False,kaggleOlympic,n
8310,8310,SCHOEMAKER Liefde,Liefde,SCHOEMAKER,female,BE,Europe,2002,False,False,kaggleOlympic,e
8311,8311,VERMEULEN Jochem,Jochem,VERMEULEN,male,BE,Europe,1998,False,False,kaggleOlympic,m
8312,8312,VIDTS Noor,Noor,VIDTS,female,BE,Europe,1996,False,False,kaggleOlympic,r
8313,8313,VINCKE Rani,Rani,VINCKE,female,BE,Europe,2000,False,False,kaggleOlympic,i
8314,8314,CARRAGGI Julien,Julien,CARRAGGI,male,BE,Europe,2000,False,False,kaggleOlympic,n
8315,8315,DERIEUW Oshin,Oshin,DERIEUW,female,BE,Europe,1987,False,False,kaggleOlympic,n
8316,8316,SCHELSTRAETE Victor,Victor,SCHELSTRAETE,male,BE,Europe,1996,False,False,kaggleOlympic,r
8317,8317,CLAESSENS Nastja,Nastja,CLAESSENS,female,BE,Europe,2004,False,False,kaggleOlympic,a
8318,8318,DELAERE Antonia,Antonia,DELAERE,female,BE,Europe,1994,False,False,kaggleOlympic,a
